"No.","Time","Source","Destination","Protocol","Length","Info"
"809","11:50:35.970812","fe80::c8f:d6b6:e71d:7cb0","ff02::fb","MDNS","138","Standard query response 0x0000 PTR Jeovanyâ\200\231s MacBook Air._companion-link._tcp.local"
"810","11:50:35.978049","fe80::71:f9f0:e882:90c8","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"811","11:50:35.992375","fe80::105e:a577:358c:a9d3","ff02::fb","MDNS","455","Standard query 0x0000 TXT Austinâ\200\231s MacBook Pro (2)._companion-link._tcp.local, ""QU"" question TXT Peterâ\200\231s MacBook Pro (2)._companion-link._tcp.local, ""QU"" question TXT Amandaâ\200\231s MacBook Air (2)._companion-link._tcp.local, ""QU"" question TXT Meganâ\200\231s MacBook Pro (2)._companion-link._tcp.local, ""QU"" question TXT Kaylaâ\200\231s MacBook (1569)._companion-link._tcp.local, ""QU"" question TXT D652C4B3-E44D-58D6-82D7-BC61B1CE285D._homekit._tcp.local, ""QU"" question TXT C608435C-5128-532A-84A3-42BFA51FF300._homekit._tcp.local, ""QU"" question TXT D655C080-4398-545C-B468-6A982C6BCBB9._homekit._tcp.local, ""QU"" question TXT emmaâ\200\231s MacBook Pro._companion-link._tcp.local, ""QU"" question OPT"
"812","11:50:35.998045","fe80::28:7af2:d11c:bfec","ff02::fb","MDNS","240","Standard query response 0x0000 TXT, cache flush NSEC, cache flush Hayleyâ\200\231s MacBook Air._companion-link._tcp.local"
"813","11:50:36.005098","fe80::4da:5c3b:a764:8679","ff02::1:ffdf:66bf","ICMPv6","86","Neighbor Solicitation for fe80::a6:35c3:2bdf:66bf from 48:bf:6b:e2:db:b8"
"814","11:50:36.016708","fe80::1897:c793:5a8f:469f","ff02::1:ff82:90c8","ICMPv6","86","Neighbor Solicitation for fe80::71:f9f0:e882:90c8 from c4:b3:01:d2:ad:9d"
"815","11:50:36.033044","fe80::44f:34d6:70df:d24d","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"816","11:50:36.042923","fe80::1898:4345:ca50:657d","ff02::fb","MDNS","345","Standard query response 0x0000 TXT, cache flush PTR b0:70:2d:07:92:86@fe80::b270:2dff:fe07:9286._apple-mobdev2._tcp.local PTR b0:70:2d:07:92:86@fe80::b270:2dff:fe07:9286._apple-mobdev2._tcp.local SRV, cache flush 0 0 32498 Adams-iPhone.local AAAA, cache flush fe80::1898:4345:ca50:657d A, cache flush 10.181.25.81 NSEC, cache flush b0:70:2d:07:92:86@fe80::b270:2dff:fe07:9286._apple-mobdev2._tcp.local NSEC, cache flush Adams-iPhone.local OPT"
"817","11:50:36.065441","162.159.136.234","10.181.26.48","TLSv1.2","393","Application Data"
"818","11:50:36.070768","fe80::71:f9f0:e882:90c8","ff02::fb","MDNS","583","Standard query 0x0000 TXT Amyâ\200\231s MacBook Pro._companion-link._tcp.local, ""QU"" question TXT D655C080-4398-545C-B468-6A982C6BCBB9._homekit._tcp.local, ""QU"" question TXT Sidneyâ\200\231s MacBook Air._companion-link._tcp.local, ""QU"" question TXT M.G. Tv._companion-link._tcp.local, ""QU"" question TXT Meganâ\200\231s MacBook Pro (2)._companion-link._tcp.local, ""QU"" question TXT Allysonâ\200\231s iPad._companion-link._tcp.local, ""QU"" question TXT Naomiâ\200\231s MacBook._companion-link._tcp.local, ""QU"" question TXT Kaylaâ\200\231s MacBook (1569)._companion-link._tcp.local, ""QU"" question TXT Dylanâ\200\231s MacBook Air._companion-link._tcp.local, ""QU"" question TXT Erikaâ\200\231s MacBook Air._companion-link._tcp.local, ""QU"" question TXT Alexâ\200\231s MacBook Air._companion-link._tcp.local, ""QU"" question TXT Anniqueâ\200\231s MacBook Air._companion-link._tcp.local, ""QU"" question TXT Ioanna's iPad._companion-link._tcp.local, ""QU"" question TXT Austinâ\200\231s MacBook Pro (2)._companion-link._tcp.local, ""QU"" question TXT emmaâ\200\231s MacBook Pro._companion-link._tcp.local, ""QU"" question TXT Jeovanyâ\200\231s MacBook Air._companion-link._tcp.local, ""QU"" question OPT"
"819","11:50:36.070768","fe80::c8f:d6b6:e71d:7cb0","ff02::fb","MDNS","138","Standard query response 0x0000 PTR Jeovanyâ\200\231s MacBook Air._companion-link._tcp.local"
"820","11:50:36.072723","162.159.136.234","10.181.26.48","TLSv1.2","162","Application Data"
"821","11:50:36.072742","10.181.26.48","162.159.136.234","TCP","54","2488  >  443 [ACK] Seq=1 Ack=12360 Win=2062 Len=0"
"822","11:50:36.089380","fe80::c853:228a:5803:b971","ff02::1:3","LLMNR","88","Standard query 0x0f33 AAAA HP5C3027"
"823","11:50:36.089380","fe80::c853:228a:5803:b971","ff02::1:3","LLMNR","88","Standard query 0xc70b A HP5C3027"
"824","11:50:36.109950","fe80::79:669a:ca1:9e96","ff02::fb","MDNS","301","Standard query response 0x0000 PTR 70-35-60-63.1 YRJDaLoneWolf._sleep-proxy._udp.local TXT PTR YRJDaLoneWolf._companion-link._tcp.local PTR 7F31A117-B151-577E-90F1-1DC82C2790A0._homekit._tcp.local"
"825","11:50:36.119302","fe80::143f:83cc:2570:3e2a","ff02::fb","MDNS","298","Standard query response 0x0000 TXT, cache flush PTR Lanceâ\200\231s iPad._companion-link._tcp.local TXT NSEC, cache flush Lanceâ\200\231s iPad._companion-link._tcp.local"
"826","11:50:36.119302","fe80::1027:fc2e:82fa:dd53","ff02::fb","MDNS","194","Standard query response 0x0000 TXT, cache flush NSEC, cache flush Austinâ\200\231s MacBook Pro (2)._companion-link._tcp.local"
"827","11:50:36.130485","fe80::142f:c604:9776:f636","ff02::fb","MDNS","466","Standard query response 0x0000 PTR 70-35-60-63.1 Selinâ\200\231s TV._sleep-proxy._udp.local TXT TXT, cache flush PTR Selinâ\200\231s TV._companion-link._tcp.local PTR D652C4B3-E44D-58D6-82D7-BC61B1CE285D._homekit._tcp.local NSEC, cache flush Selinâ\200\231s TV._companion-link._tcp.local"
"828","11:50:36.130485","fe80::82:be3:faa5:400f","ff02::fb","MDNS","159","Standard query 0x0000 TXT Jeovanyâ\200\231s MacBook Air._companion-link._tcp.local, ""QU"" question OPT"
"829","11:50:36.130485","fe80::82f:3619:2cf5:d31c","ff02::fb","MDNS","143","Standard query response 0x0000 PTR 70-35-60-63.1 julianna apple tv._sleep-proxy._udp.local"
"830","11:50:36.162159","fe80::1489:198e:8f57:48d8","ff02::fb","MDNS","276","Standard query response 0x0000 TXT, cache flush NSEC, cache flush Anniqueâ\200\231s MacBook Air._companion-link._tcp.local"
"831","11:50:36.174884","fe80::c8f:d6b6:e71d:7cb0","ff02::fb","MDNS","240","Standard query response 0x0000 TXT, cache flush NSEC, cache flush Jeovanyâ\200\231s MacBook Air._companion-link._tcp.local"
"832","11:50:36.180498","fe80::106c:ae3e:7965:5e07","ff02::1:ff82:90c8","ICMPv6","86","Neighbor Solicitation for fe80::71:f9f0:e882:90c8 from 98:01:a7:c3:51:0f"
"833","11:50:36.190862","fe80::1003:ef10:facc:c561","ff02::fb","MDNS","136","Standard query response 0x0000 PTR gabbyâ\200\231s MacBook Air._companion-link._tcp.local"
"834","11:50:36.196499","fe80::c5b:6957:f30c:bf0a","ff02::fb","MDNS","219","Standard query response 0x0000 PTR Arnelleâ\200\231s MacBook Pro._companion-link._tcp.local TXT"
"835","11:50:36.203967","fe80::455:b404:ef5a:52f5","ff02::fb","MDNS","309","Standard query response 0x0000 TXT, cache flush PTR Reis Ehmanâ\200\231s iPad._companion-link._tcp.local TXT NSEC, cache flush Reis Ehmanâ\200\231s iPad._companion-link._tcp.local"
"836","11:50:36.211561","fe80::fdd4:24e:9ffa:1b35","ff02::fb","MDNS","90","Standard query 0x0000 A wpad.local, ""QM"" question"
"837","11:50:36.221943","fe80::1027:fc2e:82fa:dd53","ff02::fb","MDNS","194","Standard query response 0x0000 TXT, cache flush NSEC, cache flush Austinâ\200\231s MacBook Pro (2)._companion-link._tcp.local"
"838","11:50:36.232698","fe80::82:be3:faa5:400f","ff02::fb","MDNS","244","Standard query 0x0000 TXT 7F31A117-B151-577E-90F1-1DC82C2790A0._homekit._tcp.local, ""QU"" question TXT YRJDaLoneWolf._companion-link._tcp.local, ""QU"" question TXT D652C4B3-E44D-58D6-82D7-BC61B1CE285D._homekit._tcp.local, ""QU"" question OPT"
"839","11:50:36.238988","fe80::1897:c793:5a8f:469f","ff02::1:ffa5:400f","ICMPv6","86","Neighbor Solicitation for fe80::82:be3:faa5:400f from c4:b3:01:d2:ad:9d"
"840","11:50:36.262205","fe80::1428:d535:2d97:2a85","ff02::fb","MDNS","239","Standard query response 0x0000 TXT, cache flush NSEC, cache flush Naomiâ\200\231s MacBook._companion-link._tcp.local"
"841","11:50:36.268470","fe80::448:b7f8:8bad:373f","ff02::fb","MDNS","242","Standard query response 0x0000 TXT, cache flush NSEC, cache flush Kaylaâ\200\231s MacBook (1569)._companion-link._tcp.local"
"842","11:50:36.272885","fe80::18c7:8fbd:36d2:6dd3","ff02::1:ffa5:400f","ICMPv6","86","Neighbor Solicitation for fe80::82:be3:faa5:400f from 78:4f:43:8c:3b:9c"
"843","11:50:36.278156","fe80::71:f9f0:e882:90c8","ff02::fb","MDNS","274","Standard query 0x0000 TXT YRJDaLoneWolf._companion-link._tcp.local, ""QU"" question TXT 7F31A117-B151-577E-90F1-1DC82C2790A0._homekit._tcp.local, ""QU"" question TXT D652C4B3-E44D-58D6-82D7-BC61B1CE285D._homekit._tcp.local, ""QU"" question TXT Arnelleâ\200\231s MacBook Pro._companion-link._tcp.local, ""QU"" question OPT"
"844","11:50:36.307760","fe80::661c:aeff:fe64:e1c","ff02::1:ff0e:6453","ICMPv6","86","Neighbor Solicitation for fe80::1485:4fe3:f50e:6453 from 64:1c:ae:64:0e:1c"
"845","11:50:36.311682","fe80::fe03:9fff:fe47:b426","ff02::1:ff0e:6453","ICMPv6","86","Neighbor Solicitation for fe80::1485:4fe3:f50e:6453 from fc:03:9f:47:b4:26"
"846","11:50:36.324009","fe80::1c3c:e0b8:80ac:40c4","ff02::fb","MDNS","234","Standard query response 0x0000 TXT, cache flush NSEC, cache flush Allysonâ\200\231s iPad._companion-link._tcp.local"
"847","11:50:36.329383","fe80::a1ef:e618:f6b6:d68a","ff02::fb","MDNS","102","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"848","11:50:36.329383","fe80::a1ef:e618:f6b6:d68a","ff02::fb","MDNS","102","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"849","11:50:36.331689","fe80::1898:4345:ca50:657d","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"850","11:50:36.346651","fe80::cb4:2e19:1aa3:7f40","ff02::fb","MDNS","396","Standard query response 0x0000 TXT, cache flush TXT, cache flush NSEC, cache flush M.G. Tv._companion-link._tcp.local NSEC, cache flush D655C080-4398-545C-B468-6A982C6BCBB9._homekit._tcp.local"
"851","11:50:36.351233","fe80::105e:a577:358c:a9d3","ff02::16","ICMPv6","110","Multicast Listener Report Message v2"
"852","11:50:36.362557","fe80::1c3d:3aa2:fde0:3efa","ff02::fb","MDNS","295","Standard query response 0x0000 PTR 70-35-60-63.1 Bedroom (2)._sleep-proxy._udp.local TXT PTR Bedroom (2)._companion-link._tcp.local PTR 47D154E7-8D63-5144-A7CF-2E54D89CFCDB._homekit._tcp.local"
"853","11:50:36.365465","fe80::dc:46da:12db:13af","ff02::fb","MDNS","1490","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR delaneyâ\200\231s MacBook Air._companion-link._tcp.local PTR Nicoleâ\200\231s MacBook Pro._companion-link._tcp.local PTR Deundreâ\200\231s MacBook Air._companion-link._tcp.local PTR iPad._companion-link._tcp.local PTR Brettâ\200\231s MacBook Pro._companion-link._tcp.local PTR MacBook Pro\302\240â\200\224 Arina._companion-link._tcp.local PTR Bedroom (2)._companion-link._tcp.local PTR Sophiaâ\200\231s MacBook Pro._companion-link._tcp.local PTR Living Room*._companion-link._tcp.local PTR Ashleyâ\200\231s MacBook Pro (2)._companion-link._tcp.local PTR iPad (19)._companion-link._tcp.local PTR Jaredâ\200\231s MacBook Air._companion-link._tcp.local PTR Titaaa._companion-link._tcp.local PTR Gisselleâ\200\231s MacBook Pro._companion-link._tcp.local PTR Reisâ\200\231s MacBook Pro._companion-link._tcp.local PTR Peterâ\200\231s MacBook Pro (2)._companion-link._tcp.local PTR Amandaâ\200\231s MacBook Air (2)._companion-link._tcp.local PTR The squads Apple TV._companion-link._tcp.local PTR Hayleyâ\200\231s MacBook Air._companion-link._tcp.local PTR Amyâ\200\231s MacBook Pro._companion-link._tcp.local PTR Allexeâ\200\231s MacBook Air._companion-link._tcp.local PTR M.G. Tv._companion-link._tcp.local PTR Veronicaâ\200\231s MacBook Air._companion-link._tcp.local PTR Meganâ\200\231s MacBook Pro (2)._companion-link._tcp.local PTR Allysonâ\200\231s iPad._companion-link._tcp.local PTR Naomiâ\200\231s MacBook._companion-link._tcp.local PTR caro 2.0._companion-link._tcp.local PTR Kaylaâ\200\231s MacBook (1569)._companion-link._tcp.local PTR Albertâ\200\231s iMac._companion-link._tcp.local PTR Mylesâ\200\231 MacBook Pro._companion-link._tcp.local PTR Erikaâ\200\231s MacBook Air._companion-link._tcp.local PTR Alexâ\200\231s MacBook Air._companion-link._tcp.local PTR Anniqueâ\200\231s MacBook Air._companion-link._tcp.local PTR KlausMacBookPro._companion-link._tcp.local PTR Nicoleâ\200\231s MacBook Pro (2)._companion-link._tcp.local PTR Ioanna's iPad._companion-link._tcp.local PTR Austinâ\200\231s MacBook Pro (2)._companion-link._tcp.local PTR emmaâ\200\231s MacBook Pro._companion-link._tcp.local PTR Jeovanyâ\200\231s MacBook Air._companion-link._tcp.local PTR YRJDaLoneWolf._companion-link._tcp.local OPT"
"854","11:50:36.374903","162.159.136.234","10.181.26.48","TLSv1.2","133","Application Data"
"855","11:50:36.375156","fe80::dc:46da:12db:13af","ff02::fb","MDNS","293","Standard query 0x0000 PTR Lanceâ\200\231s iPad._companion-link._tcp.local PTR Selinâ\200\231s TV._companion-link._tcp.local PTR gabbyâ\200\231s MacBook Air._companion-link._tcp.local PTR Arnelleâ\200\231s MacBook Pro._companion-link._tcp.local PTR Reis Ehmanâ\200\231s iPad._companion-link._tcp.local OPT"
"856","11:50:36.375156","fe80::dc:46da:12db:13af","ff02::fb","MDNS","491","Standard query 0x0000 PTR _homekit._tcp.local, ""QM"" question TXT D652C4B3-E44D-58D6-82D7-BC61B1CE285D._homekit._tcp.local, ""QM"" question PTR 47D154E7-8D63-5144-A7CF-2E54D89CFCDB._homekit._tcp.local PTR 644F840F-0905-57C4-B0C1-85CE9A8BBC26._homekit._tcp.local PTR C608435C-5128-532A-84A3-42BFA51FF300._homekit._tcp.local PTR 69DA8E26-28E3-5843-9F7D-CA1F2C29CAB9._homekit._tcp.local PTR D655C080-4398-545C-B468-6A982C6BCBB9._homekit._tcp.local PTR 7F31A117-B151-577E-90F1-1DC82C2790A0._homekit._tcp.local PTR D652C4B3-E44D-58D6-82D7-BC61B1CE285D._homekit._tcp.local OPT"
"857","11:50:36.391561","fe80::1003:ef10:facc:c561","ff02::fb","MDNS","136","Standard query response 0x0000 PTR gabbyâ\200\231s MacBook Air._companion-link._tcp.local"
"858","11:50:36.403049","fe80::28:7af2:d11c:bfec","ff02::fb","MDNS","137","Standard query response 0x0000 PTR Hayleyâ\200\231s MacBook Air._companion-link._tcp.local"
"859","11:50:36.415601","10.181.26.48","162.159.136.234","TCP","54","2488  >  443 [ACK] Seq=1 Ack=12439 Win=2062 Len=0"
"860","11:50:36.424462","fe80::105e:a577:358c:a9d3","ff02::fb","MDNS","1492","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question TXT Titaaa._companion-link._tcp.local, ""QM"" question PTR Ashleyâ\200\231s MacBook Pro (2)._companion-link._tcp.local PTR Jaredâ\200\231s MacBook Air._companion-link._tcp.local PTR Titaaa._companion-link._tcp.local PTR Gisselleâ\200\231s MacBook Pro._companion-link._tcp.local PTR Reisâ\200\231s MacBook Pro._companion-link._tcp.local PTR delaneyâ\200\231s MacBook Air._companion-link._tcp.local PTR Living Room*._companion-link._tcp.local PTR Peterâ\200\231s MacBook Pro (2)._companion-link._tcp.local PTR Amandaâ\200\231s MacBook Air (2)._companion-link._tcp.local PTR The squads Apple TV._companion-link._tcp.local PTR iPad (19)._companion-link._tcp.local PTR Amyâ\200\231s MacBook Pro._companion-link._tcp.local PTR Allexeâ\200\231s MacBook Air._companion-link._tcp.local PTR M.G. Tv._companion-link._tcp.local PTR Veronicaâ\200\231s MacBook Air._companion-link._tcp.local PTR Meganâ\200\231s MacBook Pro (2)._companion-link._tcp.local PTR Allysonâ\200\231s iPad._companion-link._tcp.local PTR Naomiâ\200\231s MacBook._companion-link._tcp.local PTR caro 2.0._companion-link._tcp.local PTR Kaylaâ\200\231s MacBook (1569)._companion-link._tcp.local PTR Albertâ\200\231s iMac._companion-link._tcp.local PTR Mylesâ\200\231 MacBook Pro._companion-link._tcp.local PTR Erikaâ\200\231s MacBook Air._companion-link._tcp.local PTR Alexâ\200\231s MacBook Air._companion-link._tcp.local PTR Anniqueâ\200\231s MacBook Air._companion-link._tcp.local PTR KlausMacBookPro._companion-link._tcp.local PTR Nicoleâ\200\231s MacBook Pro (2)._companion-link._tcp.local PTR Ioanna's iPad._companion-link._tcp.local PTR Austinâ\200\231s MacBook Pro (2)._companion-link._tcp.local PTR emmaâ\200\231s MacBook Pro._companion-link._tcp.local PTR Jeovanyâ\200\231s MacBook Air._companion-link._tcp.local PTR YRJDaLoneWolf._companion-link._tcp.local PTR Lanceâ\200\231s iPad._companion-link._tcp.local PTR Selinâ\200\231s TV._companion-link._tcp.local PTR Arnelleâ\200\231s MacBook Pro._companion-link._tcp.local PTR Reis Ehmanâ\200\231s iPad._companion-link._tcp.local PTR Bedroom (2)._companion-link._tcp.local PTR Brettâ\200\231s MacBook Pro._companion-link._tcp.local PTR gabbyâ\200\231s MacBook Air._companion-link._tcp.local PTR Hayleyâ\200\231s MacBook Air._companion-link._tcp.local OPT"
"861","11:50:36.424462","fe80::105e:a577:358c:a9d3","ff02::fb","MDNS","584","Standard query 0x0000 PTR _homekit._tcp.local, ""QM"" question TXT Jaredâ\200\231s MacBook Air._companion-link._tcp.local, ""QM"" question TXT Reisâ\200\231s MacBook Pro._companion-link._tcp.local, ""QM"" question TXT gabbyâ\200\231s MacBook Air._companion-link._tcp.local, ""QU"" question PTR C608435C-5128-532A-84A3-42BFA51FF300._homekit._tcp.local PTR 644F840F-0905-57C4-B0C1-85CE9A8BBC26._homekit._tcp.local PTR 69DA8E26-28E3-5843-9F7D-CA1F2C29CAB9._homekit._tcp.local PTR D655C080-4398-545C-B468-6A982C6BCBB9._homekit._tcp.local PTR 7F31A117-B151-577E-90F1-1DC82C2790A0._homekit._tcp.local PTR D652C4B3-E44D-58D6-82D7-BC61B1CE285D._homekit._tcp.local PTR 47D154E7-8D63-5144-A7CF-2E54D89CFCDB._homekit._tcp.local OPT"
"862","11:50:36.458761","fe80::1897:c793:5a8f:469f","ff02::1:ff0e:6453","ICMPv6","86","Neighbor Solicitation for fe80::1485:4fe3:f50e:6453 from c4:b3:01:d2:ad:9d"
"863","11:50:36.465825","fe80::1428:d535:2d97:2a85","ff02::fb","MDNS","132","Standard query response 0x0000 PTR Naomiâ\200\231s MacBook._companion-link._tcp.local"
"864","11:50:36.468076","fe80::79:669a:ca1:9e96","ff02::fb","MDNS","401","Standard query response 0x0000 TXT, cache flush TXT, cache flush NSEC, cache flush YRJDaLoneWolf._companion-link._tcp.local NSEC, cache flush 7F31A117-B151-577E-90F1-1DC82C2790A0._homekit._tcp.local"
"865","11:50:36.473488","fe80::84a:5315:7144:d606","ff02::fb","MDNS","232","Standard query response 0x0000 PTR Reisâ\200\231s MacBook Pro._companion-link._tcp.local TXT"
"866","11:50:36.483390","fe80::c8c:63:36b1:1ec1","ff02::fb","MDNS","290","Standard query response 0x0000 PTR The squads Apple TV._airplay._tcp.local PTR 28FF3CA2F46B@The squads Apple TV._raop._tcp.local PTR The squads Apple TV._companion-link._tcp.local PTR 69DA8E26-28E3-5843-9F7D-CA1F2C29CAB9._homekit._tcp.local"
"867","11:50:36.483922","fe80::451:2df4:24ce:8dba","ff02::fb","MDNS","1513","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR Sophiaâ\200\231s MacBook Pro._companion-link._tcp.local PTR Living Room*._companion-link._tcp.local PTR iPad._companion-link._tcp.local PTR MacBook Pro\302\240â\200\224 Arina._companion-link._tcp.local PTR Ashleyâ\200\231s MacBook Pro (2)._companion-link._tcp.local PTR iPad (19)._companion-link._tcp.local PTR Jaredâ\200\231s MacBook Air._companion-link._tcp.local PTR Titaaa._companion-link._tcp.local PTR Gisselleâ\200\231s MacBook Pro._companion-link._tcp.local PTR Reisâ\200\231s MacBook Pro._companion-link._tcp.local PTR Peterâ\200\231s MacBook Pro (2)._companion-link._tcp.local PTR Amandaâ\200\231s MacBook Air (2)._companion-link._tcp.local PTR The squads Apple TV._companion-link._tcp.local PTR Amyâ\200\231s MacBook Pro._companion-link._tcp.local PTR Allexeâ\200\231s MacBook Air._companion-link._tcp.local PTR Sidneyâ\200\231s MacBook Air._companion-link._tcp.local PTR M.G. Tv._companion-link._tcp.local PTR Veronicaâ\200\231s MacBook Air._companion-link._tcp.local PTR Meganâ\200\231s MacBook Pro (2)._companion-link._tcp.local PTR Allysonâ\200\231s iPad._companion-link._tcp.local PTR Naomiâ\200\231s MacBook._companion-link._tcp.local PTR caro 2.0._companion-link._tcp.local PTR Kaylaâ\200\231s MacBook (1569)._companion-link._tcp.local PTR Albertâ\200\231s iMac._companion-link._tcp.local PTR Dylanâ\200\231s MacBook Air._companion-link._tcp.local PTR Mylesâ\200\231 MacBook Pro._companion-link._tcp.local PTR Erikaâ\200\231s MacBook Air._companion-link._tcp.local PTR Alexâ\200\231s MacBook Air._companion-link._tcp.local PTR Anniqueâ\200\231s MacBook Air._companion-link._tcp.local PTR KlausMacBookPro._companion-link._tcp.local PTR Nicoleâ\200\231s MacBook Pro (2)._companion-link._tcp.local PTR Austinâ\200\231s MacBook Pro (2)._companion-link._tcp.local PTR emmaâ\200\231s MacBook Pro._companion-link._tcp.local PTR Jeovanyâ\200\231s MacBook Air._companion-link._tcp.local PTR YRJDaLoneWolf._companion-link._tcp.local PTR Lanceâ\200\231s iPad._companion-link._tcp.local PTR Selinâ\200\231s TV._companion-link._tcp.local PTR Arnelleâ\200\231s MacBook Pro._companion-link._tcp.local PTR Reis Ehmanâ\200\231s iPad._companion-link._tcp.local PTR Bedroom (2)._companion-link._tcp.local PTR Brettâ\200\231s MacBook Pro._companion-link._tcp.local OPT"
"868","11:50:36.484022","fe80::661c:aeff:fe0d:bf5b","ff02::1:ff0e:6453","ICMPv6","86","Neighbor Solicitation for fe80::1485:4fe3:f50e:6453 from 64:1c:ae:0d:bf:5b"
"869","11:50:36.486717","fe80::451:2df4:24ce:8dba","ff02::fb","MDNS","202","Standard query 0x0000 PTR gabbyâ\200\231s MacBook Air._companion-link._tcp.local PTR Hayleyâ\200\231s MacBook Air._companion-link._tcp.local OPT"
"870","11:50:36.493024","fe80::451:2df4:24ce:8dba","ff02::fb","MDNS","1014","Standard query 0x0000 PTR _homekit._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question TXT Sophiaâ\200\231s MacBook Pro._companion-link._tcp.local, ""QM"" question TXT D652C4B3-E44D-58D6-82D7-BC61B1CE285D._homekit._tcp.local, ""QU"" question TXT Titaaa._companion-link._tcp.local, ""QU"" question TXT C608435C-5128-532A-84A3-42BFA51FF300._homekit._tcp.local, ""QU"" question TXT Gisselleâ\200\231s MacBook Pro._companion-link._tcp.local, ""QU"" question TXT Reisâ\200\231s MacBook Pro._companion-link._tcp.local, ""QU"" question TXT Peterâ\200\231s MacBook Pro (2)._companion-link._tcp.local, ""QU"" question TXT Amandaâ\200\231s MacBook Air (2)._companion-link._tcp.local, ""QU"" question PTR 644F840F-0905-57C4-B0C1-85CE9A8BBC26._homekit._tcp.local PTR C608435C-5128-532A-84A3-42BFA51FF300._homekit._tcp.local PTR 69DA8E26-28E3-5843-9F7D-CA1F2C29CAB9._homekit._tcp.local PTR D655C080-4398-545C-B468-6A982C6BCBB9._homekit._tcp.local PTR 7F31A117-B151-577E-90F1-1DC82C2790A0._homekit._tcp.local PTR D652C4B3-E44D-58D6-82D7-BC61B1CE285D._homekit._tcp.local PTR 47D154E7-8D63-5144-A7CF-2E54D89CFCDB._homekit._tcp.local PTR 70-35-60-63.1 gabyTV:)._sleep-proxy._udp.local PTR 70-35-60-63.1 Titaaa._sleep-proxy._udp.local PTR 70-35-60-63.1 M.G. Tv._sleep-proxy._udp.local PTR 70-35-60-63.1 941 TV._sleep-proxy._udp.local PTR 70-35-60-63.1 YRJDaLoneWolf._sleep-proxy._udp.local PTR 70-35-60-63.1 Selinâ\200\231s TV._sleep-proxy._udp.local PTR 70-35-60-63.1 julianna apple tv._sleep-proxy._udp.local PTR 70-35-60-63.1 Bedroom (2)._sleep-proxy._udp.local OPT"
"871","11:50:36.497715","173.194.219.100","10.181.26.48","TLSv1.2","106","Application Data"
"872","11:50:36.497715","173.194.219.100","10.181.26.48","TLSv1.2","85","Application Data"
"873","11:50:36.497715","173.194.219.100","10.181.26.48","TLSv1.2","93","Application Data"
"874","11:50:36.497737","10.181.26.48","173.194.219.100","TCP","54","2547  >  443 [ACK] Seq=1 Ack=123 Win=513 Len=0"
"875","11:50:36.497861","10.181.26.48","173.194.219.100","TLSv1.2","93","Application Data"
"876","11:50:36.504460","10.181.26.48","173.194.219.100","TLSv1.2","667","Application Data"
"877","11:50:36.512267","173.194.219.100","10.181.26.48","TCP","56","443  >  2547 [ACK] Seq=123 Ack=40 Win=1946 Len=0"
"878","11:50:36.519746","fe80::142f:c604:9776:f636","ff02::fb","MDNS","203","Standard query response 0x0000 TXT, cache flush NSEC, cache flush D652C4B3-E44D-58D6-82D7-BC61B1CE285D._homekit._tcp.local"
"879","11:50:36.519918","173.194.219.100","10.181.26.48","TCP","56","443  >  2547 [ACK] Seq=123 Ack=653 Win=1957 Len=0"
"880","11:50:36.529474","fe80::1027:fc2e:82fa:dd53","ff02::fb","MDNS","141","Standard query response 0x0000 PTR Austinâ\200\231s MacBook Pro (2)._companion-link._tcp.local"
"881","11:50:36.577596","fe80::c8c:63:36b1:1ec1","ff02::fb","MDNS","1070","Standard query response 0x0000 TXT, cache flush TXT, cache flush TXT, cache flush TXT, cache flush NSEC, cache flush The squads Apple TV._airplay._tcp.local NSEC, cache flush 28FF3CA2F46B@The squads Apple TV._raop._tcp.local NSEC, cache flush The squads Apple TV._companion-link._tcp.local NSEC, cache flush 69DA8E26-28E3-5843-9F7D-CA1F2C29CAB9._homekit._tcp.local"
"882","11:50:36.586207","fe80::c22:9ae3:a0ee:866f","ff02::fb","MDNS","246","Standard query 0x0000 TXT Sophiaâ\200\231s MacBook Pro._companion-link._tcp.local, ""QM"" question TXT Jaredâ\200\231s MacBook Air._companion-link._tcp.local, ""QM"" question TXT Gisselleâ\200\231s MacBook Pro._companion-link._tcp.local, ""QM"" question TXT Sidneyâ\200\231s MacBook Air._companion-link._tcp.local, ""QM"" question OPT"
"883","11:50:36.592303","173.194.219.100","10.181.26.48","TLSv1.2","414","Application Data"
"884","11:50:36.592303","173.194.219.100","10.181.26.48","TLSv1.2","106","Application Data"
"885","11:50:36.592326","10.181.26.48","173.194.219.100","TCP","54","2547  >  443 [ACK] Seq=653 Ack=535 Win=511 Len=0"
"886","11:50:36.599914","fe80::431:af45:8b05:214a","ff02::16","ICMPv6","110","Multicast Listener Report Message v2"
